text,label
Its amazingly how easily all these magats lie you are disgrace to the office,Offensive
Running defence for Biden in is diabolical so forgive me if I dont take your word for it that Ive said nothing of value If you did care about alternatives youd be making an effort to research them genocidal treatboy,Offensive
It was a script he read So yeah his people wanted him to say it Bidens staff hates Kamalas staff Obvious duh,Offensive
when I see purported righties refer to the conservatives and Republicans who wont pledge their support to Donald Trump and his disciples as traitors and liberals I can only shake my head at the profound display of unselfawareness,Offensive
Kamala blames Trump for mass amounts of people dying from Covid More people died under Biden with the vaccines and mandates,Offensive
A vote for Trump is a vote to hand the GOP reins over to a proabortion populist movement thats nothing more than a slightly watereddown version of the godless political party that you claim to oppose ProIVF Proabortion Progay marriage Prochild mutilation,Offensive
It wouldnt surprise me He and his cult supporters love to see tRaitor tRump oiled up fake muscles in costumes,Offensive
DONALD TRUMP IS CLINICALLY PROLIFICALLY OBTUSELY DUMB STUPID DISTURBED WE ALL KNOW THAT DONALD TRUMP IS AN EXISTENTIAL PROLIFIC THREATWE ALL KNOW THAT DONALD TRUMP IS PHYSICALLY MENTALLY UNFIT TO LEAD THUS NATION WE ALL KNOW THAT,Offensive
America Firstonly when Trump can profit from it MAGA might be his biggest con job yet,Offensive
Btthead Biden needs to be real sure he never meets me in person,Offensive
Joe Biden showered with his Daughter Are you ok with that,Offensive
Harris had the least support of any democrat candidate in after years of failure she doesnt automatically get loved by all democrat voters just because Biden threw his DEI hire on the ticketwhat a clown you are,Offensive
I demand that Harris reimburse Oklahoma taxpayers for the cost of educating illegal immigrants in our public schools a direct result of the BidenHarris failure to secure the border,Offensive
According to Biden she is garbage like millions of us Bidenharris are the most dividing hateful disturbing combo Ive ever seen and will be an example of what can go wrong in America for future generations,Offensive
Liberals are following very closely the BidenHarris phony erroneous lying attacks on Trump and think theyre going to work these are really stooopid people couldnt lead a rush on a backhouse,Offensive
he called the BidenHarris administration scum Which they ARE,Offensive
No surprise you would stick up for that Scumbag Michigan has no integrity or class They think the rules dont apply to them We really shouldnt be shocked Its Michigan Now they will try and play the victims Remember these people voted for Biden and Harris,Offensive
The socalled Time for change was when her and Joe Biden took office four years ago Did it happen No Are we a more unified country now No Is the border open Yes is crime high yes is inflation high yes What the fuck has she done Oh I know demonize Trump Thats it,Offensive
She said US President Joe Biden bites a baby during a trickortreaters celebration for Halloween at the White House in Washington Photo by Hope that helps,Offensive
We cant have an election they are cheating in all the swing states even closing the polls early in PA and at another polling place they have drag queen showsballot boxes being burned Biden suing NOT to have ballot boxes monitored kicking out pool watchers Election is FRAUD,Offensive
This is a classic example of a candidate thats doing what she accuses her opponent of Kamala Harris is the danger to democracy she ascribes to others She has no policy except division deflection and insincere lies Side note Heard DC workers are getting OT to attend,Offensive
You voted for Kamala Harris Her and the Democrats are destroying this country You bought into all the Anti Trump rhetoric pushed by left wing News corporations to brainwash gullible people Kamala was not elected by the people that should be a red flag to every American,Offensive
lol same Im wanting on Obama Clintons Bidens and Harris to be prosecuted,Offensive
just wake up from a coma did ya bidenharris have been the fascists in chief and NO ONE with a functioning brain cell wants another years of that screeching harriden,Offensive
It sucks to see the early parts of his disease showing Hes right tho we are not garbage and we all know that Biden doesnt even know what the fuck hes saying anymore,Offensive
The BidenHarris administration has already damaged these industries YOUR environmental focus has had a negative effect These wereare causes YOU PERSONALLY promoted Now because they are unpopular you worry it will cost votes,Offensive
He is an absolute candy ass Now according to Biden We are all garbage I love my fellow family members referred to as garbage,Offensive
Facts hurt MAGA knuckleheads Portable morgues Food bank lines Ivermectin amp bleach treatments It will be gone in days DJT Educate yourself before making uniformed statements,Offensive
You are deranged she is a disaster and everyone knows it You were stuck with her because she was going to get all the money that Biden was carrying once he dropped out,Offensive
If Donald Trump inherits our great economy he will squandered it just like the last time he was president Not to mention the million immigrants he wants to deport will even further destroy our economy,Offensive
Has she taken a cognitive test Time to turn the page but I wouldnt change a thing that Biden and I did Kamala is selling yesterdays paper,Offensive
Donald Trump is correctour system is being corroded from within School Superintendents Teachers dictionaries politicians that have brain washed by the left are now the ruling class Sadtrue,Offensive
biden is inciting violence why is he not arrested,Offensive
Excuse me Scott Im going to interrupt you again because youre lying to people she chided Its nuts to say that she isnt running on any policies Shes only running on antiDonald Trump Thats crazy,Offensive
Anything at all about the children lost by the BidenHarris Administration What about Obama The deporterinchief He put kids in cages you know Youll never write about it But that doesnt change Obamas sad behavior,Offensive
If trump is as He says He will put all far left in jailreduce govt size fr ie He will take care only of hself n cronies Not tpeopleT intends hself Disaster TrumpREACTS IN HORROR via,Offensive
If I could give this dislikes I would Man youre talking about somebodys yearold daughter and saying she confused Trump with Biden and so the dad has TDS was seriously the best you could respond with Tom was right Trump is dying And your souls are with him,Offensive
But hes the one driving it Thats like shitting your pants and saying thatll show Biden,Offensive
Joe Biden did not lose his mind Joe Biden is a Zionist which he proudly proclaims This is what Zionism is He and Benjamin Netanyahu have the same ideology He also is not just supporting genocide he is committing genocide Joe Biden is not hiding who is,Offensive
Liar I have listened to what Biden said over and over He called us garbage,Offensive
Not only dozens of Nobel prize winning economists personally now also The Economist endorses Kamala Harris Lets be honest Hoping a Trump administration would avoid disaster is another way of saying We think Trump will be a disaster,Offensive
Levis regressed under him as the HC his offense sucks every judgement can be made because Rudolph came in and he didnt even let him throw and he looked horrible too Callahan sucks point blank period hes the biggest part of why we lost today from his conservative calls,Offensive
Tell me how many times trump makes blunders compared to Biden Biden made a minute clip of just blundering Kamala is just word salad dont act like you know what Today is today And yesterday was today yesterday Tomorrow will be today tomorrow Means,Offensive
I would rather listen to all his detailed policies as to how he will change the disaster that was the BidenHarris regime Listening to Kamala all she talks about is hate for Trump and growing up in a middle class family She is an empty vessel sad,Offensive
Yes it was against Virginia law and federal laws Biden was forcing Virginia to break the law He and Harris should be prosecuted,Offensive
Did you write open letter to Biden and Harris about their stance on abortion And many other things Sit down Gonzales You are not worthy to be called Archbishop,Offensive
Why is my Twitter feed suddenly filled with MAGA lunacy,Offensive
Bubble bath girl refuses to acknowledge the soldiers killed in Afghanistan on trumps watch and the tens of thousands of American lives that could have been saved without trumps criminally negligent Covid response Biden and Harris have delivered a booming economy,Offensive
The Democrats and a compliant news media did their best to suppress the truth about the Bidens Evidence of Joe Bidens corruption is in emails on Hunter Bidens laptop References to the Big Guy mean Joe Biden It wasnt just Joe Bidens cognitive decline that the Democrats,Offensive
Shes as bad as Donald Trump but without the charm,Offensive
Same could be said RIGHT NOW with the Biden administration sending billions of dollars to foreign countries as storms savage and kill AmericansON AMERICA SOIL Keep that same energy champ,Offensive
Kamala Harris is coming with empty words It is Kamala and her fellows in the democratic Party who have made division and hate among the American people,Offensive
Another Maga Congress woman Ugh,Offensive
Evil isnt based on party but person If we go down the path of immorality throw Trump in as well BUT Kamala Harris had an affair and her husband got his daughters nanny pregnant We dont even know the horror of the Epstein island but Im confident both parties partook,Offensive
If you took an oath to defend the constitution which you did and you ACTUALLY believed that Joe Biden is an illegitimate and treasonous president you would not have retired and would not be collecting a pension sitting on your ass But here you are alive and whining on X,Offensive
One of the many irritating aspects of the Biden admin is the relentless failure,Offensive
Read JeanPierre scorched for denying Biden called Trump supporters garbage These people think youre stupid on SmartNews,Offensive
HarrisBiden Admin Turned FEMA Into a DEI Experiment and Hurricane Victims Are Suffering for It,Offensive
Correct but he has everybody aware that Biden called Trump supporters Garbageand sank Harriss campaign Tactically brilliant,Offensive
All I gotta say is good luck Keeping your money if Kamala Harris wins shes gonna take all of it and both of you are gonna cry like little b when she does She loses youre still gonna lose all of it because youre gonna be going to prison,Offensive
Complete liarAll her campaign ads are a complete lieBoth her ampBiden increased the price of goods Gas Groceries Heating oil electricity Car insurance all bec of the worst inflation of since She will raise Medicare by to month She borrowed fromSS,Offensive
They are desperate to cheat for Trump and they will try any means to do it again The MAGA republicans doing these things should all be in prison for Federal crimes including identity theft of voters info,Offensive
I would NEVER for a communist She overthrew Biden That is a dictator she did not get ONE VOTE,Offensive
Donald Trump will soon be as irrelevant as an old tweet A S,Offensive
Donald Trump used someone elses money to file a ridiculous lawsuit he has no chance of ever winning Whaaaaaaaaaaaattttt,Offensive
This is the Kamala Harris wants A woke agency that spends its money on illegal immigrants,Offensive
Nah I respect your opinion but Biden has always been this bloviating Recall his then you aint black moment Its who he is,Offensive
Kamala Harris doesnt even want to be seen next to trans people,Offensive
Yall really trying to hype up that dogshit score like we shouldnt be up by scores but yalls OC is conservative af Shut up,Offensive
Kamala and Biden are complete liars Thats another people annually And we know all of these numbers are probably on the low side,Offensive
This woman just said she will always tell you the truth that we need to stop pointing fingers and lock arms Why did she call half the nation Nazis and why did she weaponize the judicial system to go after Donald Trump Why all the name calling for yrs by Harris and the,Offensive
Nikki Haley is FOR SALE Shes not conservative shes probably not all that liberal She is like Kamala whoever she is being paid to be,Offensive
Donald Trump will terminate the constitution Says the women who plans to do just that Add Supreme Court Members until she controls it Stop Freedom of Speech and decide what is misinformation Stop the Second Amendment with Mandatory Confiscation of Guns Get rid,Offensive
Lying Thats all she learned from Joe Biden When your policies suck Just Lie and call the other side names,Offensive
Kamala Harris hasnt the qualifications or the intellectual capabilities to be President of The United States of America She is unable to put two sentences together without a teleprompter,Offensive
All Harris had to do was say shes not Trump and not senile like Biden,Offensive
And now everyone might be able to understand why Trump said NO Dishonest mediahe remembers Leslie Stahl and the Hunter Biden laptop debacle He walked out on her,Offensive
Meanwhile GHB Clinton GWB Obama and Biden raped the country and reduced our freedomsand continue to attempt to reduce our freedoms today,Offensive
Your administration is trying to put Donald Trump in Jail Actions speak louder than words,Offensive
Kamala Harris yesterday spewed that She wouldnt change a thing if elected that shes responsible for during the last yrs as VP Her values hasnt change Kamala Harris where are the missing K undocumented children Where did the go Why are you so silent,Offensive
From the biggest piece of shit Biden attacks Trump voters The only garbage I see floating out there is his supporters,Offensive
I find it ironic that Bidens garbage comment has completely overshadowed the criticism of the stupid comedians joke,Offensive
So the woman who says Briben Joe Biden was sharp as a tack and fit as a fiddle Except when she wanted to be the nominee then he was mentally unfit to run again As soon as he dropped out he was fine again to run the country just not be the nominee Make it make sense And,Offensive
Believing Biden on weather modification is like believing Trudeau on vaccines lieslies and more lies,Offensive
Where has Biden and Harris been sending money the last years To foreign aid and to fund foreign wars,Offensive
Typical Donald Trump supporter Pantes wkwkwk,Offensive
Dont like the spent on illegals but dont really believe GOP helps regular people either,Offensive
Harris is toast She was always unlikeable Now Democrats know shes unelectable Biden is laughing his ass off,Offensive
Donald Trump will exposed his ass if Kamala didnt win so please yall vote KAMALA for the sake of the GOAT Bron and,Offensive
CBS under fire for editing out Kamala Harris word salad on Israel,Offensive
Why an Apprentice Exec Broke His Silence About Donald Trump He Would Like to Be a Dictator Vanity Fair And you helped him for all those years Thanks asshole,Offensive
He didnt say Puerto Rico was trash He said it was a floating pile of trash which it is Im Puerto Rican and am pissed that the PR gov is corrupt and BidenKamala have been useless,Offensive
Biden Kamala It is time for Trump to take the White Houses Trash BidenampKamala Out to the Dump to liberate America,Offensive
We know that the Biden administration is in total disarray Its a free fall now,Offensive
Political performance You cant name one child killed in Uvalde Kamala Harris will be the next president of the United States Buckle up Greg,Offensive
Trump is a fascist but both of those things pale in comparison to the BidenHarris genocide,Offensive
Too bad if youre a Maga living in a blue state no more FEMA funding for you Trump has turned his country toxic,Offensive
The unscientific pandemic lockdown set in motion a United America against these tyrannical monsters that gave us the pandemic Democratic party world economic forum can shove it up where the sun dont shine And Id love to go after them they sit on trillions and reimbursement,Offensive
And Donald trump said so what when he was told the mob was going to unalive pence this lady is bat shit crazy,Offensive
What the hell is Fuck Every Maga American doing I bet they are stopping citizens helping with supplies because NC is turning republican,Offensive
First MAGA will wipe its ass with him,Offensive
And the highest inflation in years and the highest infiltration of illegal immigrants in years and the highest number of deaths Americans dead from fentanyl Yea Biden is a terrible president,Offensive
Nope just mad at Biden and Hillary They suck,Offensive
So whos fault is it Bidens fault Because you are CURRENTLY part of the administration Such a stupid statement,Offensive
Trump bankrupted Iran preventing it from using its proxies Hamas and Hezbollah to attack Israel BidenHarris sent billions to Iran and suspended Trumps oil embargoes on Iran Making Iran flushed with money leading to the Oct attack You are anti Isreal amp pro war,Offensive
Joe Biden called millions of women garbage,Offensive
Donald Trump is right Mark Cuban IS a loserAND Also hes got not clubhead speed Donald Trump is the,Offensive
As in G string Joe Biden You obviously have a mental illness with all those emojis in your name but thats fine,Offensive
Problem is it wasnt a joke If you want your country and your life destroyed vote for Donald Trump,Offensive
Howard Stern is a Propagandist A Liar A Fraud who uses women and shames them on his show Kamala Harris is deplorable lacks values ethics and has set back females for generations in the USA,Offensive
Appeal Dear MAGA patriots who havent voted yet All of you who voted for Trump will have the destruction of America on your conscience They knew he was lying They knew he was cheating They knew he was a dictator They knew about Project They are responsible for a,Offensive
Does Kamala know that a president doesnt create bills Bills get handed down to the president after both senate and House pass them How does she expect to now help the middle class when shes been signing bills to the president to sign Middle class is not better under Biden,Offensive
God doesnt look kindly on killing innocent babies and she is anti Christian and a Socialist and will never be president and if she is she will be impeached for her role in corruption of covering for Biden and putting the country in a huge security risk plus the criminals she,Offensive
God says what they are doing is an abomination to Him Deuteronomy Angels are recording all this And they are recording Biden and Harris parading these abominations before the nation We are fast wearing out Gods forbearance Our leaders are wicked,Offensive
No surprise government made sure to manipulate the inflation figure today so it benefits clown Kamala Do they really think Americans are stupid enough to believe Biden and Kamala could have a positive effect on the economy when they drove inflation THROUGH THE ROOF for years,Offensive
Harris billionaire surrogates suggestion Trump women are dumb comes on heels of Bidens garbage comment NOW WOMEN FOR TRUMP ARE DUMB I HOPE EVERY WOMAN FOR TRUMP GETS OUT TO VOTE,Offensive
Im writing in Biden the OG genocider,Offensive
The behavior of Democrats amp their foot soldiers is why Americans are going to reject a win for Kamala Harris Voters being denied the right to vote is a felony I believe as is throwing ballots on the roadside refusing to deliver them amp setting drop boxes on fire,Offensive
Hey Nikki Kamala Harris has made some really bad decisions as VP and now shes being rude to Gold Star families I dont think we need another years of that kind of leadership,Offensive
Hello Congress allocated billion in FEMA funds last year but the Biden administration used over billion of it on illegal immigrants instead of preparing to help Americans in crisis Part of why some voted against MAGA MAHA God Bless John German,Offensive
Bidens years of failures comes to an end,Offensive
million people are not garbage but who voted Kamala Harris are Take a shower x per day to clean yourself from lies,Offensive
A product of the BidenHarris administration Its called forced indoctrination A direct attack to remove parental rights and incite disobedience in the family structure,Offensive
It was like the time when Biden went to Florida to meet up with DeSantis after a hurricane He was overheard saying dont fuck with a Biden,Offensive
SORRY MAGA BIGOTS You cant take back all the racial shit last night What a fn circus Cringing to watch So many racists took the Trump stage including Trump,Offensive
Meanwhile Donald Trump lies about EVERYTHING Its pathological,Offensive
The Biden administration is completely dead incapable and stinking dead The end of the wars has become a reality and everyone knows that the score will be settled and they will leave and there will be no Israeli victory and there will be no victory,Offensive
No because most of them was dead people voting for him and thats already came out to the public that you had dead people voting for Joe Biden and thats a fact,Offensive
Correct Obama was looking for a stupid malleable VP and ended up with Biden When Biden got the nomination following Obamas lead he looked for a stupid malleable VP dumber than him and ended up with Harris When Harris got the nomination following the lead of Obama and,Offensive
L James is a racist And so is the incomprehensible Kamala Harris,Offensive
I commend SNL for actually making fun of Kamala Harris in the skit lampooning her oft used interview question response I was raised in a middleclass family The skit was spot on in reminding people that Kamala is a Political Prostitute that will say amp do ANYTHING to win,Offensive
Shut up I still cant stand you Youve been rooting for republicans since And every time democrats win you switch up You swear in democrats would face a red wave didnt happen That Trump would in and now that you know he wont you are back to your senses now,Offensive
Lol Sure NO one trusts Kamala Harris on the economy NO ONE,Offensive
Fuck Trump Fuck MAGA America will NEVER BOW to a Fascist nor shall it have a King HarrisWalz,Offensive
Thats what Biden said for sure What a shit bag,Offensive
Watch Howard Stern Today and Then See His Ugly Racist Past THE REAL KAMALA HARRIS,Offensive
Why in the fuck would you let Joe Biden say a word,Offensive
He really stepped in a bag of Mark President Trumps gonna destroy Kamala Harris on Tuesday and youre gonna have to live with it,Offensive
Oh wow Biden cursed Mileikowski in private That totally changes my opinion of Genocide Joe,Offensive
Biden should have never call us garbage This will win Trump the Presidency,Offensive
The same person along with Joe Biden condemned over half the country who supports Trump Kamala said there is NOTHING she would do different from what Joe did WIDE OPEN BORDERS DEBT up the Wazoo INFLATION skyhigh foodgaselectric prices unaffordable housing amp rent et al,Offensive
The Comedian was hiredpaid by Kamala Harris to torpedo Trump She had a precorded commercial that launched immediately after the Comedian said that So he ought to think long amp hard as that comment was from KAMALA HARRIS,Offensive
Did Kamala say she wouldnt change anything f Americans say economy is better It looks like only the rich people are doing better because Bidenomic is not working for me or for Americans You have to be stupid to trust her or vote for her,Offensive
BREAKING The BidenHarris DOJ filed a lawsuit to allow illegal immigrants to vote and another state is allowing illegal votes to count Its Jordan Sekulow with the ACLJ A deliberate assault on our election integrity days before the most important election in a generation,Offensive
Biden is clearly ill with some form of dementiaAlzheimers his staff must have a touch of the disability also,Offensive
Lets keep the garbage narrative in the news to hurt Checks notes Biden,Offensive
Dr Jill hates Kamala Harris Im not Ssure Joe remembers who she is most of the time,Offensive
The same party who tried to convince the country Joe Biden was competent for the last few years The hypocrisy is insane,Offensive
Kamala Harris and Tim Walz would hoth bomb on Joe Rogan They could never do it,Offensive
Please stop Biden from biting children,Offensive
Holy shit Its the same damn agency Youre making excuses If BidenHarris hadnt blown all that money on illegal immigrants are you seriously suggesting they couldnt touch all that money if they hadnt spent it,Offensive
She has never responded to a hurricane in yrs DeSantis has talked Biden and director of fema those are the people who are in charge Once again youre just making stuff up to try to divide,Offensive
Joe Biden would have to be the FIRST in line He likes little girls youre way to OLD,Offensive
Kamala Harris is a pathetic liar and never answers any questions asked if her She is so incompetent Jesse Watters Kamala Harris couldnt even survive The View via,Offensive
Maybe because they said Fuck Joe Biden not Fuck Joe Bidens supporters,Offensive
The Tiresome Obamas Americans will likely soon enjoy a brief respite fr selfrighteous inaccurate amp arrogant lectures fr Obama family Recently frmr Pres B Obama jetted to Pennsylvania to insult voters who arent supporting VP Kamala Harris Then wife,Offensive
Garbage is Biden and his family,Offensive
Cmon man It Whoopishe gone as Biden mentally,Offensive
The Democratic Party has failed the entire nation,Offensive
Trump has been for cutting medicare and social security for years Cant believe anything he says now when hes trying to stay out of prison and is scared of losing,Offensive
Youd think the MAGA Alpha Male could open a truck door Or even find the handle,Offensive
They degrade everyone who disagrees with them with personal attacks and little old Biden says garbage and they have an unhinged meltdown I love it,Offensive
Yeah whilst Biden struggling to even say the word,Offensive
Shit what else is new House Republicans accuse White House of releasing false transcript of Bidens garbage remarks,Offensive
Its not a claim bot trump is actually showing signs of dementia inherited from his father Biden has never donesaid any of the things trump has been doing for years If you truly cared about trump youd be concerned and not denying it,Offensive
Being conservative or liberal is a bad thing Shows an inability to think for urself,Offensive
NOW Reuters reports Joe Biden bites a baby This man is a wreck You cant make this stuff up Meanwhile Trump is destroying it,Offensive
Here comes the myriad of lies Nothing about her She has already used the name Donald Trump times minutes in She is an EMPTY VESSEL LIKE OBAMA,Offensive
Biden Harris administration will connive to whoever offers them to win this election even to a point of breaking the law Being an outlaw is an understatement Theyre evil people No soul No conscience,Offensive
Make America Great Again Trump did it after Obamas destruction Hell do it again after the Biden fiasco Fuck all you libtards,Offensive
Dawg youre voting for Kamala Harris and Tim Walz hell Nah,Offensive
MY GUT FEELINGS ARE TELLING ME THAT WE ARE BLAMINGTHE WRONG PPL THE CHAOS THATS GOING ON AROUND THE WORLD ITS NOT JOE BIDEN OR KAMALA ITS THE OBAMAS GENOCIDER GEORGE BUSH SLICK DICK CHENEY BOMB DROPPING OBAMA amp KILLARY CLINTON BIDEN IS EXPOSINGTHEMPAY BACK,Offensive
Okay A political statement I usually only make moral statements or a moral statements Did President Biden hate VP Harris so much that he called half the population garbage It really only added to the momentum to the opposing side Which already had better momentum This,Offensive
Hes off the charts The only way he can win is with massive amounts of fraud like Biden did in the US election,Offensive
is the best Our City of Tampa Mayor sucks She is fighting his help tooth and nail Still cant figure out why my Mayor was touring another Mayors city St Pete with Biden Hey we are still waiting for your answer,Offensive
As a gamer this has to be the most ridiculous shenanigans Ive EVER HEARD from a candidate plus it violates Terms Of Service Kamala Harriss Idiotic FORTNITE Debacle via,Offensive
Joe Biden is really disgusting,Offensive
Agreed been saying this for a while Weve got to stop letting them dictate to us I hate it when a conservative says Were not allowed to fill in the blank That makes me crazy The Dems are not your parents,Offensive
Biden shouldnt have qualified what he said They are garbage Their love fest was pure malice,Offensive
Imagine buying into all the corporate media CIAFBI talking points and thinking trump is some dictator when youve had nothing but deranged war mongering from Cheney Clinton Bush Obama Biden amp Harris Where was all the dictator antics during Trumps st term Oh thats right,Offensive
Dont forget Trump said soldiers who were caught or perished in action are losers Trump is the problem Biden said you are Garbage for forgetting this and supporting Trump,Offensive
Trump Kamala Harris doesnt understand economics If she gets four more years she will pick your pockets Companies will flee,Offensive
I am voting Trump to SAVE Democracy Kamala Harris is the one who undermined Democracy She did not win a single Primary She is the greatest threat to Democracy,Offensive
This is ridiculous spin Biden has been the most divisive president weve ever had,Offensive
Hey Mark I know you support Palestine but just so you know if you guys vote for her she would literally do more worst then Biden and trump did free,Offensive
Commie Commie Kamala Underperforming RESIDENT Biden in Key New York Districts Breitbart,Offensive
Kamala youre the funniest person you know Your cringe laughs are something else,Offensive
Joe Biden said trump supporters are garbagewell I would rather be a trump supporter then a democrat dumb fuck I pray trump gets this presidency,Offensive
Hollywoods New Low Julia Roberts Encourages Lying in Kamala Harris Ad,Offensive
Meanwhile Kamala see me as a Nazi And Biden calls me garbage Screw you lebron,Offensive
So you saying that Trump will pick up where joe biden left off and no Im not excited about another white supremacist imperialist rum our country into the ground that why we need to vote for Jill Stein,Offensive
Its insane that Yall didnt care about Biden and his quid pro quo Dafuq outta here Yall muphuckers are cooked,Offensive
KAMALA HARRIS Is A FAILURE A fact VP HARRIS approves this message,Offensive
My father had a word for people like Donald Trumpdeadbeat,Offensive
They dont know what to do nor do they know what they unleashed OR maybe Biden is paying Kamayla back,Offensive
Park your Jew hate Plenty of non Jew Zionists facilitate this genocide and the ammo required to conduct it Biden for one,Offensive
Trumps Naxis PR is garbage Joe Biden Maga is garbage Trump Dont call us garbage Biden GFY prob,Offensive
Right This is exactly why you will never get back in the WH If the Dems let you have power in Dems will never get in again Biden cannot leave until you are in PRISON,Offensive
As a health care provider Dr Kristin Motley knows how important it is for people to receive affordable health care and be able to make decisions about their own bodies Donald Trump doesnt understand those simple concepts At all,Offensive
Donald Trump claims he doesnt know about the comedian who called Puerto Rico an island of trash Donald Trump is a compulsive liar,Offensive
I am extremely angry Even more angry about Biden calling all of your supporters garbage,Offensive
IMO Absolutely shut DHS down Sooner rather than laterWhat they have done is criminal Former acting DHS secretary Chad Wolf discusses surging border crossings under the BidenHarris administration,Offensive
He Joe Biden ABSOLUTELY was calling Supporters garbage Its time to take the trash OUT November th Christina McBride,Offensive
Biden and Harris have this economy humming Donald Trump would ruin this economy with his chaos and disasternomics,Offensive
Then they waste amp abuse tons of TN Taxpayers money each year litigating these their Idiocy throughout the entire Court system Its our TN Taxpayers money theyre playing with here so these GOP State Legislators dont give a Rats Ass about it The tremendous backlogs,Offensive
I love this analysis because it proves youre morally bankrupt because you ignored x the amount of Biden gaffs and claimed he was sharp keep talking matty you disingenuous hack,Offensive
Its weird Did he catch a case of the Biden I think hes more frightened that he and the others will be exposed for the evil theyve been involved with for decades Diddy,Offensive
biden german politicians etc are so profoundly racist that they dont recognise it cant see it and imagine themselves to be progressive liberals,Offensive
This is epic The level of troll is unfathomable However i have questions and am even more convinced that Biden is trying to sabotage Kamala Biden made his garbage comment yesterday You mean to tell me the Trump campiagn managed to acquire a seemingly new Dump Truck,Offensive
Thank God I have not been able to think about anything good going on in America since the Biden coup has taken charge,Offensive
I wonder how Leslie Knope is taking how the Ds kicked Biden to the curb,Offensive
Biden White House Halloween Remember when you were all ready to vote for this clown again the rest of the world was smart enough to realize Biden is in serious mental decline,Offensive
Its better to be a convicted felon of financial crimes than being complicit in genocide like Biden and Harris,Offensive
Maga shills waiting for the mass deportations,Offensive
Youre a bold face liar and told voters that supported you that Donald Trump is a threat to Democracy and you know damn well he is Say your real name,Offensive
Biden literally called half the country garbage humans and u didnt deny it Kinda sounds like u think we are the enemy,Offensive
Kamala was installed no primaries over a sitting president Facism Hillary said blacks are predators Bills crime bill stop and frisk no reasonable suspicion aka racial profilingtargets blacks to this day Kamala called Biden racist Stop mancrying We see through it,Offensive
Sure Jan Just like Jill Biden comparing Latinos to Breakfaat Tacos And George Lopez implying Mexicans steal,Offensive
Please tell us what the c word is I have not heard one of you say what it is You mean kamala Harris saying that everyone who doesnt support her is a communist,Offensive
It would have been the Kamala Harris of Middle Earth Virtue signaling do gooder that makes everything truly evil behind a fell good vibe,Offensive
YES the Biden Administration leaks like a sieve with an hour of any Israeli plan to attack Iran being given to the US it would be on the desk of officials in the Iranian Government,Offensive
Its hard to imagine a bigger Arnold than the Palmer Penis that got Donald Trump choked up But theres The Terminator And hes voting for Kamala,Offensive
Bidens team cannot be trusted They lie all the time They have no credibility,Offensive
Gas prices have fallen cause Biden drained the strategic petroleum reserve to keep prices down Not even a liar like you would dare claim they had anything to do with energy production when every policy decision they have made has been antioilgas Nice try Another lib fail,Offensive
Why would anyone support Ruben Gallego Hes a proven pathological liar hes accomplished nothing as a politician and hes supported every policy the Biden Admin has implemented placing our country in the position it is in and he is an allaround horrible person Help me here,Offensive
AMERICA EUUK TERRRISM GENOCIDE is over d TOP WHYS MEMORY LOST BIDEN OPPOSED to PALESTINE STATEHOOD AMERICADEMOCRACY TERRRISM GENOCIDE CORRUPTIONLIES Palestine RESIST WestUSAEU UK COLONIALISM,Offensive
What madness consumed Joe to claim This is the best Biden ever What madness consumed Joe to believe Bidenomics was working or the border was secured What madness consumed Joe to never do one positive story about something good Trump did,Offensive
May her soul see retribution for tragic and unneeded death This is on Biden and Harris,Offensive
Donald Trumps a ruZZiaN puppet Is this what you want for USA,Offensive
Oh stop Do really fucking think someone who had planned on voting for Harris is now voting for Trump bc Biden said something offensive So theyre now going to vote for the guy who says offensive stuff every time he opens his mouth Ok Mooch Tell me how that makes sense,Offensive
a bunch of people summarily deported by the Biden administration under the legal justification your diseased blood renders you unfit for even token human rights op title remarkably evil bit of policy but at least they died for a good cause,Offensive
As I have stated many times before love when you did this same charade years ago to punish Dems and we ended up with Biden I wonder how much bitching youll do when the next Dem candidate is inevitably ten times worse,Offensive
His own words are his demise How can we say we are moral and back a man who hasnt any Donald Trump tells you that honest men wrongfully convicted him of a felony Donald wanted to use the military within the borders of the United States even though the constitution of,Offensive
Trump cheats and Republicans gerrymander,Offensive
Kamala Harris has contributed ZERO to the Scottish economy John Swinney is a clueless idiot,Offensive
Please Vote Donald Trump hereditary dont demonstrate be leader and vote against Kamala Harris laughing jackass Please look sully attacks on our loving kind hearted president Trump In contemplating the weight of our words and actions it is wise to remember the,Offensive
African Dr explains what a Kamala presidency means Harris is named after a Hindu goddess a demonic tribute to that fallen angel In Spanish Kamala means idiot At a rally a man exclaimed Jesus is Lord Kamala replied youre at the wrong rally,Offensive
Hmm I just remember BidenHarris calling half the country a threat to democracy and Hitler Just like you do,Offensive
Look at the faces of everyone on CNN and make us believe that They know They have the look of accepting the fact that Donald Trump is destroying Kamala and will be their next POTUS Theyre hating life right now,Offensive
Well that base will be at least million on Nov amp probably much higher than that so by all means keep calling us all dumbasswhich also makes no sense in any case since we are the party of woke education v the poorly educated MAGA,Offensive
everytime a Republican acts up Biden makes them publicly kiss the ring,Offensive
Top Top Border Patrol Agent Reveals Biden Harris Told Him To Hide Number Of Terrorists Crossing Border Censorship thank a Democrat,Offensive
